date,pollution,weekday,hour,dew,temp,press,wnd_dir,wnd_spd,snow,rain
2012-02-09 07:00:00,38.0,3,7,-20,-11.0,1027.0,cv,0.89,0,0
2012-02-09 08:00:00,77.0,3,8,-17,-8.0,1027.0,NW,3.13,0,0
2012-02-09 09:00:00,84.0,3,9,-18,-5.0,1027.0,NW,6.26,0,0
2012-02-09 10:00:00,84.0,3,10,-17,-3.0,1028.0,SE,1.79,0,0
2012-02-09 11:00:00,63.0,3,11,-18,-1.0,1027.0,cv,1.79,0,0
2012-02-09 12:00:00,52.0,3,12,-20,1.0,1026.0,cv,3.58,0,0
2012-02-09 13:00:00,40.0,3,13,-21,1.0,1025.0,cv,5.37,0,0
2012-02-09 14:00:00,36.0,3,14,-21,3.0,1024.0,SE,4.02,0,0
2012-02-09 15:00:00,37.0,3,15,-21,2.0,1024.0,SE,8.94,0,0
2012-02-09 16:00:00,45.0,3,16,-21,2.0,1023.0,SE,14.75,0,0
2012-02-09 17:00:00,51.0,3,17,-21,2.0,1023.0,SE,19.67,0,0
2012-02-09 18:00:00,55.0,3,18,-21,1.0,1024.0,SE,23.69,0,0
2012-02-09 19:00:00,66.0,3,19,-20,0.0,1024.0,SE,28.61,0,0
2012-02-09 20:00:00,64.0,3,20,-18,0.0,1025.0,NW,3.13,0,0
2012-02-09 21:00:00,56.0,3,21,-18,-2.0,1027.0,NW,6.26,0,0
2012-02-09 22:00:00,57.0,3,22,-19,-5.0,1027.0,NW,9.39,0,0
2012-02-09 23:00:00,21.0,3,23,-22,-1.0,1028.0,NW,17.44,0,0
2012-02-10 00:00:00,6.0,4,0,-22,-2.0,1028.0,NW,28.62,0,0
2012-02-10 01:00:00,4.0,4,1,-22,-3.0,1029.0,NW,36.67,0,0
2012-02-10 02:00:00,6.0,4,2,-21,-2.0,1029.0,NW,45.61,0,0
2012-02-10 03:00:00,8.0,4,3,-20,-3.0,1030.0,NW,52.76,0,0
2012-02-10 04:00:00,7.0,4,4,-21,-4.0,1030.0,NW,55.89,0,0
2012-02-10 05:00:00,9.0,4,5,-21,-6.0,1030.0,NW,57.68,0,0
2012-02-10 06:00:00,11.0,4,6,-22,-6.0,1031.0,NW,59.47,0,0
2012-02-10 07:00:00,13.0,4,7,-20,-9.0,1031.0,cv,0.89,0,0
2012-02-10 08:00:00,21.0,4,8,-19,-3.0,1032.0,cv,1.78,0,0
2012-02-10 09:00:00,29.0,4,9,-20,-2.0,1033.0,SE,1.79,0,0
2012-02-10 10:00:00,19.0,4,10,-21,0.0,1032.0,NW,3.13,0,0
2012-02-10 11:00:00,36.0,4,11,-22,2.0,1032.0,cv,0.89,0,0
2012-02-10 12:00:00,23.0,4,12,-21,2.0,1030.0,cv,2.68,0,0
2012-02-10 13:00:00,23.0,4,13,-22,3.0,1029.0,cv,3.57,0,0
2012-02-10 14:00:00,18.0,4,14,-23,3.0,1028.0,SE,3.13,0,0
2012-02-10 15:00:00,19.0,4,15,-22,3.0,1027.0,SE,8.05,0,0
2012-02-10 16:00:00,27.0,4,16,-22,3.0,1027.0,SE,13.86,0,0
2012-02-10 17:00:00,36.0,4,17,-22,2.0,1027.0,SE,18.78,0,0
2012-02-10 18:00:00,23.0,4,18,-22,1.0,1026.0,SE,23.7,0,0
2012-02-10 19:00:00,34.0,4,19,-21,0.0,1027.0,SE,27.72,0,0
2012-02-10 20:00:00,46.0,4,20,-19,0.0,1027.0,SE,32.64,0,0
2012-02-10 21:00:00,54.0,4,21,-19,0.0,1027.0,SE,37.56,0,0
2012-02-10 22:00:00,63.0,4,22,-19,-1.0,1027.0,SE,41.58,0,0
2012-02-10 23:00:00,82.0,4,23,-19,-2.0,1026.0,SE,43.37,0,0
2012-02-11 00:00:00,74.0,5,0,-19,-3.0,1026.0,SE,45.16,0,0
2012-02-11 01:00:00,95.0,5,1,-19,-4.0,1026.0,SE,46.95,0,0
2012-02-11 02:00:00,102.0,5,2,-20,-7.0,1026.0,SE,48.74,0,0
2012-02-11 03:00:00,114.0,5,3,-19,-7.0,1026.0,SE,50.53,0,0
2012-02-11 04:00:00,121.0,5,4,-19,-10.0,1026.0,NE,1.79,0,0
2012-02-11 05:00:00,117.0,5,5,-17,-9.0,1026.0,NE,2.68,0,0
2012-02-11 06:00:00,112.0,5,6,-17,-10.0,1027.0,cv,0.89,0,0
2012-02-11 07:00:00,123.0,5,7,-17,-11.0,1027.0,NW,1.79,0,0
2012-02-11 08:00:00,126.0,5,8,-16,-10.0,1028.0,NW,3.58,0,0
2012-02-11 09:00:00,129.0,5,9,-16,-3.0,1029.0,NW,6.71,0,0
2012-02-11 10:00:00,121.0,5,10,-17,-1.0,1029.0,NW,9.84,0,0
2012-02-11 11:00:00,111.0,5,11,-21,2.0,1029.0,NE,4.02,0,0
2012-02-11 12:00:00,73.0,5,12,-22,3.0,1028.0,NE,7.15,0,0
2012-02-11 13:00:00,49.0,5,13,-22,6.0,1027.0,NW,3.13,0,0
2012-02-11 14:00:00,40.0,5,14,-22,5.0,1026.0,NE,4.02,0,0
2012-02-11 15:00:00,39.0,5,15,-23,5.0,1026.0,NE,7.15,0,0
2012-02-11 16:00:00,40.0,5,16,-23,5.0,1026.0,NE,8.94,0,0
2012-02-11 17:00:00,34.0,5,17,-23,4.0,1026.0,NE,10.73,0,0
2012-02-11 18:00:00,29.0,5,18,-23,2.0,1027.0,SE,0.89,0,0
2012-02-11 19:00:00,44.0,5,19,-20,-1.0,1027.0,SE,2.68,0,0
2012-02-11 20:00:00,74.0,5,20,-18,-3.0,1028.0,SE,3.57,0,0
2012-02-11 21:00:00,87.0,5,21,-18,-3.0,1029.0,SE,4.46,0,0
2012-02-11 22:00:00,106.0,5,22,-16,-2.0,1030.0,SE,8.48,0,0
2012-02-11 23:00:00,147.0,5,23,-9,-4.0,1030.0,SE,12.5,0,0
2012-02-12 00:00:00,175.0,6,0,-9,-5.0,1030.0,SE,16.52,0,0
2012-02-12 01:00:00,107.0,6,1,-9,-5.0,1030.0,SE,19.65,0,0
2012-02-12 02:00:00,99.0,6,2,-9,-4.0,1031.0,SE,21.44,0,0
2012-02-12 03:00:00,86.0,6,3,-10,-6.0,1030.0,cv,0.89,0,0
2012-02-12 04:00:00,74.0,6,4,-12,-7.0,1030.0,SE,0.89,0,0
2012-02-12 05:00:00,78.0,6,5,-12,-8.0,1029.0,cv,0.89,0,0
2012-02-12 06:00:00,75.0,6,6,-12,-10.0,1029.0,NE,1.79,0,0
2012-02-12 07:00:00,70.0,6,7,-12,-10.0,1030.0,NW,1.79,0,0
2012-02-12 08:00:00,70.0,6,8,-7,-4.0,1029.0,NW,4.92,0,0
2012-02-12 09:00:00,77.0,6,9,-8,-2.0,1030.0,NW,8.05,0,0
2012-02-12 10:00:00,90.0,6,10,-9,-1.0,1029.0,NW,9.84,0,0
2012-02-12 11:00:00,113.0,6,11,-9,-1.0,1029.0,SE,1.79,0,0
2012-02-12 12:00:00,97.0,6,12,-9,1.0,1027.0,cv,1.79,0,0
2012-02-12 13:00:00,111.0,6,13,-8,0.0,1025.0,SE,1.79,0,0
2012-02-12 14:00:00,104.0,6,14,-8,1.0,1024.0,NE,1.79,0,0
2012-02-12 15:00:00,106.0,6,15,-9,0.0,1023.0,cv,0.89,0,0
2012-02-12 16:00:00,105.0,6,16,-9,0.0,1024.0,cv,1.78,0,0
2012-02-12 17:00:00,105.0,6,17,-9,0.0,1024.0,cv,2.67,0,0
2012-02-12 18:00:00,112.0,6,18,-9,0.0,1024.0,SE,1.79,0,0
2012-02-12 19:00:00,120.0,6,19,-8,-1.0,1024.0,cv,0.89,0,0
2012-02-12 20:00:00,134.0,6,20,-9,-4.0,1024.0,NE,0.89,0,0
2012-02-12 21:00:00,143.0,6,21,-8,-3.0,1024.0,SE,0.89,0,0
2012-02-12 22:00:00,157.0,6,22,-10,-5.0,1025.0,cv,0.89,0,0
2012-02-12 23:00:00,149.0,6,23,-8,-4.0,1025.0,cv,1.78,0,0
2012-02-13 00:00:00,170.0,0,0,-11,-7.0,1024.0,NW,3.13,0,0
2012-02-13 01:00:00,183.0,0,1,-10,-6.0,1024.0,cv,0.89,0,0
2012-02-13 02:00:00,175.0,0,2,-12,-8.0,1024.0,cv,1.78,0,0
2012-02-13 03:00:00,154.0,0,3,-11,-6.0,1024.0,NW,1.79,0,0
2012-02-13 04:00:00,145.0,0,4,-11,-7.0,1023.0,NW,3.58,0,0
2012-02-13 05:00:00,144.0,0,5,-10,-6.0,1023.0,NW,5.37,0,0
2012-02-13 06:00:00,163.0,0,6,-10,-6.0,1024.0,NW,6.26,0,0
2012-02-13 07:00:00,172.0,0,7,-9,-5.0,1024.0,NW,9.39,0,0
2012-02-13 08:00:00,170.0,0,8,-9,-4.0,1025.0,NW,11.18,0,0
2012-02-13 09:00:00,182.0,0,9,-9,-2.0,1025.0,NW,12.97,0,0
2012-02-13 10:00:00,138.0,0,10,-9,-1.0,1025.0,NE,1.79,0,0
2012-02-13 11:00:00,149.0,0,11,-10,1.0,1024.0,NW,1.79,0,0
2012-02-13 12:00:00,163.0,0,12,-10,2.0,1023.0,cv,0.89,0,0
2012-02-13 13:00:00,165.0,0,13,-9,4.0,1022.0,cv,1.78,0,0
2012-02-13 14:00:00,192.0,0,14,-10,4.0,1022.0,SE,3.13,0,0
2012-02-13 15:00:00,226.0,0,15,-9,4.0,1021.0,SE,6.26,0,0
2012-02-13 16:00:00,221.0,0,16,-9,3.0,1021.0,SE,9.39,0,0
2012-02-13 17:00:00,224.0,0,17,-9,2.0,1021.0,cv,0.89,0,0
2012-02-13 18:00:00,228.0,0,18,-9,1.0,1021.0,SE,0.89,0,0
2012-02-13 19:00:00,254.0,0,19,-8,-2.0,1021.0,SE,1.78,0,0
2012-02-13 20:00:00,288.0,0,20,-8,-2.0,1021.0,SE,2.67,0,0
2012-02-13 21:00:00,295.0,0,21,-8,-1.0,1022.0,cv,0.89,0,0
2012-02-13 22:00:00,332.0,0,22,-9,-4.0,1023.0,cv,1.78,0,0
2012-02-13 23:00:00,352.0,0,23,-9,-3.0,1023.0,cv,2.67,0,0
2012-02-14 00:00:00,376.0,1,0,-10,-5.0,1023.0,NW,0.89,0,0
2012-02-14 01:00:00,380.0,1,1,-10,-6.0,1023.0,cv,0.89,0,0
2012-02-14 02:00:00,327.0,1,2,-9,-6.0,1023.0,NW,3.13,0,0
2012-02-14 03:00:00,306.0,1,3,-10,-6.0,1023.0,NW,7.15,0,0
2012-02-14 04:00:00,248.0,1,4,-9,-5.0,1024.0,NW,11.17,0,0
2012-02-14 05:00:00,235.0,1,5,-8,-3.0,1024.0,NW,16.98,0,0
2012-02-14 06:00:00,236.0,1,6,-11,-2.0,1025.0,NW,21.0,0,0
2012-02-14 07:00:00,151.0,1,7,-13,-3.0,1026.0,NW,25.02,0,0
2012-02-14 08:00:00,14.0,1,8,-15,-1.0,1027.0,NE,4.02,0,0
2012-02-14 09:00:00,13.0,1,9,-17,-1.0,1028.0,NW,7.15,0,0
2012-02-14 10:00:00,16.0,1,10,-19,1.0,1028.0,NE,4.92,0,0
2012-02-14 11:00:00,16.0,1,11,-20,2.0,1028.0,NE,8.94,0,0
2012-02-14 12:00:00,15.0,1,12,-22,5.0,1028.0,NW,5.81,0,0
2012-02-14 13:00:00,22.0,1,13,-26,4.0,1027.0,NW,12.96,0,0
2012-02-14 14:00:00,25.0,1,14,-24,3.0,1027.0,NE,4.02,0,0
2012-02-14 15:00:00,26.0,1,15,-23,4.0,1027.0,NE,5.81,0,0
2012-02-14 16:00:00,23.0,1,16,-24,3.0,1027.0,SE,1.79,0,0
2012-02-14 17:00:00,24.0,1,17,-24,3.0,1028.0,SE,3.58,0,0
2012-02-14 18:00:00,25.0,1,18,-21,-2.0,1028.0,SE,4.47,0,0
2012-02-14 19:00:00,22.0,1,19,-20,-2.0,1029.0,NE,0.89,0,0
2012-02-14 20:00:00,38.0,1,20,-22,-6.0,1029.0,NE,2.68,0,0
2012-02-14 21:00:00,57.0,1,21,-22,-1.0,1030.0,NW,3.13,0,0
2012-02-14 22:00:00,41.0,1,22,-21,-4.0,1030.0,NE,1.79,0,0
2012-02-14 23:00:00,71.0,1,23,-16,-5.0,1030.0,SE,3.13,0,0
2012-02-15 00:00:00,80.0,2,0,-10,-6.0,1031.0,SE,4.92,0,0
2012-02-15 01:00:00,129.0,2,1,-9,-6.0,1031.0,SE,6.71,0,0
2012-02-15 02:00:00,149.0,2,2,-9,-6.0,1031.0,SE,9.84,0,0
2012-02-15 03:00:00,132.0,2,3,-9,-6.0,1031.0,SE,12.97,0,0
2012-02-15 04:00:00,97.0,2,4,-10,-6.0,1031.0,SE,14.76,0,0
2012-02-15 05:00:00,83.0,2,5,-10,-7.0,1031.0,SE,15.65,0,0
2012-02-15 06:00:00,78.0,2,6,-13,-10.0,1031.0,NE,0.89,0,0
2012-02-15 07:00:00,92.0,2,7,-11,-9.0,1031.0,NE,1.78,0,0
2012-02-15 08:00:00,95.0,2,8,-11,-9.0,1031.0,cv,0.89,0,0
2012-02-15 09:00:00,92.0,2,9,-10,-5.0,1031.0,NE,0.89,0,0
2012-02-15 10:00:00,87.0,2,10,-9,-3.0,1031.0,cv,0.89,0,0
2012-02-15 11:00:00,96.0,2,11,-9,-2.0,1030.0,cv,1.78,0,0
2012-02-15 12:00:00,113.0,2,12,-10,0.0,1028.0,cv,3.57,0,0
2012-02-15 13:00:00,138.0,2,13,-10,1.0,1026.0,SE,1.79,0,0
2012-02-15 14:00:00,167.0,2,14,-10,2.0,1025.0,cv,1.79,0,0
2012-02-15 15:00:00,134.0,2,15,-10,2.0,1025.0,SE,4.02,0,0
2012-02-15 16:00:00,112.0,2,16,-11,2.0,1024.0,SE,8.04,0,0
2012-02-15 17:00:00,118.0,2,17,-10,2.0,1025.0,cv,1.79,0,0
2012-02-15 18:00:00,114.0,2,18,-11,0.0,1025.0,cv,2.68,0,0
2012-02-15 19:00:00,126.0,2,19,-9,-2.0,1026.0,SE,1.79,0,0
2012-02-15 20:00:00,133.0,2,20,-11,-4.0,1027.0,NE,1.79,0,0
2012-02-15 21:00:00,145.0,2,21,-9,-2.0,1028.0,NW,3.13,0,0
2012-02-15 22:00:00,163.0,2,22,-19,-2.0,1030.0,NW,8.94,0,0
2012-02-15 23:00:00,16.0,2,23,-20,-2.0,1030.0,NW,16.09,0,0
2012-02-16 00:00:00,4.0,3,0,-20,-3.0,1031.0,NW,20.11,0,0
2012-02-16 01:00:00,5.0,3,1,-20,-3.0,1030.0,NW,25.03,0,0
2012-02-16 02:00:00,8.0,3,2,-20,-4.0,1030.0,NW,28.16,0,0
2012-02-16 03:00:00,12.0,3,3,-20,-4.0,1030.0,NW,33.08,0,0
2012-02-16 04:00:00,11.0,3,4,-20,-4.0,1030.0,NW,36.21,0,0
2012-02-16 05:00:00,10.0,3,5,-21,-7.0,1030.0,NW,38.0,0,0
2012-02-16 06:00:00,11.0,3,6,-20,-6.0,1030.0,NW,41.13,0,0
2012-02-16 07:00:00,9.0,3,7,-20,-5.0,1031.0,NW,44.26,0,0
2012-02-16 08:00:00,12.0,3,8,-19,-2.0,1031.0,NW,49.18,0,0
2012-02-16 09:00:00,17.0,3,9,-19,-1.0,1032.0,NW,54.1,0,0
2012-02-16 10:00:00,15.0,3,10,-21,0.0,1031.0,NW,61.25,0,0
2012-02-16 11:00:00,24.0,3,11,-21,1.0,1031.0,NW,66.17,0,0
2012-02-16 12:00:00,17.0,3,12,-22,2.0,1030.0,NW,71.98,0,0
2012-02-16 13:00:00,11.0,3,13,-23,2.0,1029.0,NW,76.9,0,0
2012-02-16 14:00:00,15.0,3,14,-22,3.0,1028.0,NW,80.92,0,0
2012-02-16 15:00:00,18.0,3,15,-22,2.0,1028.0,NW,88.07,0,0
2012-02-16 16:00:00,18.0,3,16,-22,1.0,1028.0,NW,95.22,0,0
2012-02-16 17:00:00,16.0,3,17,-20,0.0,1028.0,NW,102.37,0,0
2012-02-16 18:00:00,14.0,3,18,-19,-2.0,1029.0,NW,109.52,0,0
2012-02-16 19:00:00,16.0,3,19,-20,-3.0,1029.0,NW,115.33,0,0
2012-02-16 20:00:00,13.0,3,20,-20,-3.0,1030.0,NW,120.25,0,0
2012-02-16 21:00:00,15.0,3,21,-20,-5.0,1030.0,NW,125.17,0,0
2012-02-16 22:00:00,15.0,3,22,-20,-5.0,1030.0,NW,130.09,0,0
2012-02-16 23:00:00,20.0,3,23,-19,-4.0,1030.0,NW,133.22,0,0
2012-02-17 00:00:00,7.0,4,0,-19,-4.0,1030.0,NW,136.35,0,0
2012-02-17 01:00:00,8.0,4,1,-21,-8.0,1030.0,NW,140.37,0,0
2012-02-17 02:00:00,9.0,4,2,-21,-8.0,1031.0,NW,145.29,0,0
2012-02-17 03:00:00,11.0,4,3,-20,-7.0,1031.0,NW,150.21,0,0
2012-02-17 04:00:00,12.0,4,4,-21,-7.0,1031.0,NW,156.02,0,0
2012-02-17 05:00:00,11.0,4,5,-22,-7.0,1032.0,NW,161.83,0,0
2012-02-17 06:00:00,9.0,4,6,-23,-7.0,1033.0,NW,170.77,0,0
2012-02-17 07:00:00,10.0,4,7,-23,-8.0,1033.0,NW,178.82,0,0
2012-02-17 08:00:00,16.0,4,8,-23,-7.0,1034.0,NW,188.65,0,0
2012-02-17 09:00:00,17.0,4,9,-23,-5.0,1035.0,NW,201.61,0,0
2012-02-17 10:00:00,15.0,4,10,-22,-3.0,1035.0,NW,212.79,0,0
2012-02-17 11:00:00,18.0,4,11,-23,-2.0,1034.0,NW,223.97,0,0
2012-02-17 12:00:00,19.0,4,12,-23,-1.0,1033.0,NW,235.15,0,0
2012-02-17 13:00:00,26.0,4,13,-22,0.0,1032.0,NW,246.33,0,0
2012-02-17 14:00:00,16.0,4,14,-24,1.0,1032.0,NW,257.51,0,0
2012-02-17 15:00:00,24.0,4,15,-24,0.0,1032.0,NW,268.69,0,0
2012-02-17 16:00:00,15.0,4,16,-25,0.0,1032.0,NW,277.63,0,0
2012-02-17 17:00:00,13.0,4,17,-22,-1.0,1031.0,NW,286.57,0,0
2012-02-17 18:00:00,9.0,4,18,-21,-2.0,1032.0,NW,294.62,0,0
2012-02-17 19:00:00,8.0,4,19,-21,-3.0,1033.0,NW,302.67,0,0
2012-02-17 20:00:00,11.0,4,20,-21,-4.0,1033.0,NW,307.59,0,0
2012-02-17 21:00:00,10.0,4,21,-20,-5.0,1034.0,NW,313.4,0,0
2012-02-17 22:00:00,18.0,4,22,-20,-4.0,1034.0,NW,322.34,0,0
2012-02-17 23:00:00,18.0,4,23,-20,-4.0,1034.0,NW,331.28,0,0
2012-02-18 00:00:00,14.0,5,0,-21,-5.0,1034.0,NW,338.43,0,0
2012-02-18 01:00:00,16.0,5,1,-21,-5.0,1034.0,NW,344.24,0,0
2012-02-18 02:00:00,12.0,5,2,-22,-7.0,1035.0,cv,0.89,0,0
2012-02-18 03:00:00,9.0,5,3,-23,-8.0,1034.0,NW,3.13,0,0
2012-02-18 04:00:00,8.0,5,4,-22,-9.0,1034.0,NW,6.26,0,0
2012-02-18 05:00:00,10.0,5,5,-23,-9.0,1035.0,NW,8.05,0,0
2012-02-18 06:00:00,8.0,5,6,-22,-10.0,1035.0,NW,12.07,0,0
2012-02-18 07:00:00,17.0,5,7,-22,-10.0,1035.0,NW,16.09,0,0
2012-02-18 08:00:00,17.0,5,8,-20,-7.0,1035.0,NW,21.01,0,0
2012-02-18 09:00:00,30.0,5,9,-21,-5.0,1035.0,NW,25.93,0,0
2012-02-18 10:00:00,27.0,5,10,-21,-3.0,1034.0,NE,4.02,0,0
2012-02-18 11:00:00,23.0,5,11,-20,0.0,1032.0,NW,5.81,0,0
2012-02-18 12:00:00,27.0,5,12,-23,1.0,1031.0,NW,11.62,0,0
2012-02-18 13:00:00,19.0,5,13,-23,2.0,1030.0,NW,18.77,0,0
2012-02-18 14:00:00,26.0,5,14,-22,3.0,1028.0,NW,24.58,0,0
2012-02-18 15:00:00,45.0,5,15,-22,4.0,1028.0,NW,30.39,0,0
2012-02-18 16:00:00,40.0,5,16,-22,4.0,1027.0,NW,36.2,0,0
2012-02-18 17:00:00,52.0,5,17,-22,4.0,1026.0,NW,41.12,0,0
2012-02-18 18:00:00,50.0,5,18,-22,2.0,1026.0,SE,4.02,0,0
2012-02-18 19:00:00,53.0,5,19,-22,1.0,1027.0,SE,7.15,0,0
2012-02-18 20:00:00,52.0,5,20,-20,-1.0,1027.0,NW,3.13,0,0
2012-02-18 21:00:00,59.0,5,21,-19,-3.0,1028.0,cv,0.89,0,0
2012-02-18 22:00:00,74.0,5,22,-19,-5.0,1028.0,cv,1.78,0,0
2012-02-18 23:00:00,90.0,5,23,-18,-3.0,1028.0,cv,2.67,0,0
2012-02-19 00:00:00,109.0,6,0,-18,-3.0,1028.0,NW,1.79,0,0
2012-02-19 01:00:00,105.0,6,1,-19,-7.0,1028.0,NW,6.71,0,0
2012-02-19 02:00:00,98.0,6,2,-19,-6.0,1027.0,cv,0.89,0,0
2012-02-19 03:00:00,91.0,6,3,-20,-8.0,1027.0,NW,1.79,0,0
2012-02-19 04:00:00,99.0,6,4,-19,-10.0,1027.0,SE,0.89,0,0
2012-02-19 05:00:00,98.0,6,5,-21,-11.0,1027.0,NW,1.79,0,0
2012-02-19 06:00:00,91.0,6,6,-20,-10.0,1026.0,NW,3.58,0,0
2012-02-19 07:00:00,87.0,6,7,-20,-11.0,1026.0,NW,6.71,0,0
2012-02-19 08:00:00,84.0,6,8,-17,-7.0,1027.0,NW,8.5,0,0
2012-02-19 09:00:00,89.0,6,9,-18,-4.0,1026.0,NE,1.79,0,0
2012-02-19 10:00:00,87.0,6,10,-18,-1.0,1026.0,cv,0.89,0,0
2012-02-19 11:00:00,80.0,6,11,-20,2.0,1026.0,NW,1.79,0,0
2012-02-19 12:00:00,73.0,6,12,-21,5.0,1025.0,NW,3.58,0,0
2012-02-19 13:00:00,52.0,6,13,-20,7.0,1022.0,cv,1.79,0,0
2012-02-19 14:00:00,38.0,6,14,-21,6.0,1022.0,cv,3.58,0,0
2012-02-19 15:00:00,33.0,6,15,-21,7.0,1021.0,cv,5.37,0,0
2012-02-19 16:00:00,33.0,6,16,-22,7.0,1020.0,SE,4.02,0,0
2012-02-19 17:00:00,25.0,6,17,-22,6.0,1020.0,SE,8.04,0,0
2012-02-19 18:00:00,32.0,6,18,-23,4.0,1021.0,SE,12.06,0,0
2012-02-19 19:00:00,41.0,6,19,-23,1.0,1021.0,SE,13.85,0,0
2012-02-19 20:00:00,52.0,6,20,-22,2.0,1021.0,SE,16.98,0,0
2012-02-19 21:00:00,64.0,6,21,-19,-3.0,1021.0,cv,0.89,0,0
2012-02-19 22:00:00,64.0,6,22,-18,-3.0,1021.0,cv,1.78,0,0
2012-02-19 23:00:00,56.0,6,23,-18,-5.0,1022.0,cv,2.67,0,0
2012-02-20 00:00:00,65.0,0,0,-18,-4.0,1021.0,cv,3.56,0,0
2012-02-20 01:00:00,81.0,0,1,-19,-7.0,1021.0,NE,1.79,0,0
2012-02-20 02:00:00,113.0,0,2,-19,-9.0,1021.0,NE,2.68,0,0
2012-02-20 03:00:00,163.0,0,3,-18,-9.0,1021.0,NW,1.79,0,0
2012-02-20 04:00:00,162.0,0,4,-17,-9.0,1021.0,NW,2.68,0,0
2012-02-20 05:00:00,152.0,0,5,-18,-9.0,1021.0,NW,5.81,0,0
2012-02-20 06:00:00,129.0,0,6,-18,-9.0,1021.0,NW,8.94,0,0
2012-02-20 07:00:00,105.0,0,7,-18,-9.0,1021.0,NW,10.73,0,0
2012-02-20 08:00:00,99.0,0,8,-16,-8.0,1021.0,NW,12.52,0,0
2012-02-20 09:00:00,94.0,0,9,-16,-1.0,1022.0,cv,0.89,0,0
2012-02-20 10:00:00,85.0,0,10,-19,1.0,1022.0,cv,2.68,0,0
2012-02-20 11:00:00,110.0,0,11,-19,3.0,1022.0,cv,4.47,0,0
2012-02-20 12:00:00,139.0,0,12,-21,6.0,1020.0,SE,1.79,0,0
2012-02-20 13:00:00,139.0,0,13,-20,7.0,1020.0,cv,0.89,0,0
2012-02-20 14:00:00,127.0,0,14,-20,8.0,1019.0,SE,1.79,0,0
2012-02-20 15:00:00,129.0,0,15,-18,8.0,1019.0,SE,3.58,0,0
2012-02-20 16:00:00,135.0,0,16,-17,8.0,1019.0,SE,5.37,0,0
2012-02-20 17:00:00,145.0,0,17,-15,7.0,1018.0,SE,7.16,0,0
2012-02-20 18:00:00,184.0,0,18,-15,3.0,1019.0,SE,8.05,0,0
2012-02-20 19:00:00,236.0,0,19,-15,1.0,1020.0,SE,8.94,0,0
2012-02-20 20:00:00,254.0,0,20,-12,-2.0,1020.0,SE,10.73,0,0
2012-02-20 21:00:00,260.0,0,21,-9,-1.0,1021.0,SE,12.52,0,0
2012-02-20 22:00:00,216.0,0,22,-8,0.0,1022.0,SE,18.33,0,0
2012-02-20 23:00:00,160.0,0,23,-11,-1.0,1022.0,SE,23.25,0,0
2012-02-21 00:00:00,93.0,1,0,-12,-2.0,1022.0,cv,0.89,0,0
2012-02-21 01:00:00,75.0,1,1,-12,-2.0,1023.0,cv,1.34,0,0
2012-02-21 02:00:00,73.0,1,2,-12,-4.0,1023.0,cv,2.23,0,0
2012-02-21 03:00:00,68.0,1,3,-13,-6.0,1023.0,cv,3.12,0,0
2012-02-21 04:00:00,69.0,1,4,-12,-6.0,1022.0,NW,0.89,0,0
2012-02-21 05:00:00,82.0,1,5,-12,-6.0,1022.0,cv,0.89,0,0
2012-02-21 06:00:00,83.0,1,6,-13,-6.0,1021.0,cv,1.78,0,0
2012-02-21 07:00:00,99.0,1,7,-11,-3.0,1021.0,NW,1.79,0,0
2012-02-21 08:00:00,117.0,1,8,-11,-3.0,1022.0,NW,3.58,0,0
2012-02-21 09:00:00,125.0,1,9,-11,-1.0,1022.0,NW,5.37,0,0
2012-02-21 10:00:00,95.0,1,10,-12,1.0,1022.0,NW,7.16,0,0
2012-02-21 11:00:00,103.0,1,11,-13,2.0,1021.0,cv,0.89,0,0
2012-02-21 12:00:00,123.0,1,12,-12,3.0,1020.0,cv,2.68,0,0
2012-02-21 13:00:00,117.0,1,13,-11,4.0,1020.0,SE,1.79,0,0
2012-02-21 14:00:00,140.0,1,14,-11,4.0,1018.0,SE,3.58,0,0
2012-02-21 15:00:00,151.0,1,15,-11,4.0,1017.0,SE,6.71,0,0
2012-02-21 16:00:00,143.0,1,16,-9,4.0,1017.0,SE,9.84,0,0
2012-02-21 17:00:00,148.0,1,17,-11,3.0,1018.0,SE,11.63,0,0
2012-02-21 18:00:00,162.0,1,18,-11,1.0,1018.0,SE,13.42,0,0
2012-02-21 19:00:00,134.0,1,19,-10,0.0,1018.0,cv,0.89,0,0
2012-02-21 20:00:00,138.0,1,20,-10,-2.0,1018.0,cv,1.34,0,0
2012-02-21 21:00:00,155.0,1,21,-9,-3.0,1018.0,SE,1.79,0,0
2012-02-21 22:00:00,172.0,1,22,-6,-2.0,1018.0,SE,4.92,0,0
2012-02-21 23:00:00,151.0,1,23,-5,-3.0,1018.0,SE,5.81,0,0
2012-02-22 00:00:00,141.0,2,0,-6,-4.0,1018.0,NE,0.89,0,0
2012-02-22 01:00:00,153.0,2,1,-5,-3.0,1018.0,NE,2.68,0,0
2012-02-22 02:00:00,141.0,2,2,-5,-2.0,1017.0,NE,3.57,0,0
2012-02-22 03:00:00,158.0,2,3,-5,-2.0,1016.0,cv,0.89,0,0
2012-02-22 04:00:00,153.0,2,4,-3,-1.0,1015.0,cv,1.78,0,0
2012-02-22 05:00:00,164.0,2,5,-3,-1.0,1016.0,NW,1.79,0,0
2012-02-22 06:00:00,173.0,2,6,-3,-1.0,1015.0,NW,4.92,0,0
