date,IDT,WDAY,HOUR,MIN,WFT,CO2,REHU,LGHT,RAIN,WIND,SLWF,ODTM,ODRH
2012-03-29 15:45:00,23.3893,3,15,45,21.0,208.085,36.5907,31.0453,0.0,2.08333,89538.6,24.508000000000003,33.4467
2012-03-29 16:00:00,23.451999999999998,3,16,0,21.0,207.33900000000003,35.8707,21.6033,0.0,1.68733,85983.2,24.2373,32.3093
2012-03-29 16:15:00,23.508000000000003,3,16,15,21.0,207.584,35.1707,20.741999999999997,0.0,1.89733,83255.3,23.8267,31.104
2012-03-29 16:30:00,23.5187,3,16,30,21.0,206.56,34.512,20.9213,0.0,1.68267,80352.6,23.3893,31.2613
2012-03-29 16:45:00,23.511999999999997,3,16,45,20.4667,206.176,34.264,20.7593,0.0,1.43933,76294.8,23.0053,31.3973
2012-03-29 17:00:00,23.464000000000002,3,17,0,20.0,206.005,33.896,20.9207,0.0,1.9993299999999998,70737.9,22.7,31.4347
2012-03-29 17:15:00,23.4067,3,17,15,20.0,205.227,33.7747,20.8227,0.0,1.11867,65099.1,22.3987,31.984
2012-03-29 17:30:00,23.3707,3,17,30,20.0,205.088,33.8653,20.741999999999997,0.0,1.08067,48765.6,22.1107,33.012
2012-03-29 17:45:00,23.296,3,17,45,20.0,205.835,33.8333,20.6427,0.0,0.936667,3175.42,21.848000000000003,33.72
2012-03-29 18:00:00,23.2267,3,18,0,20.0,206.475,34.6253,19.5227,0.0,0.81,2408.45,21.555999999999997,35.868
2012-03-29 18:15:00,23.18,3,18,15,20.0,206.88,35.4467,11.1153,0.0,0.290667,1060.86,21.2853,37.7987
2012-03-29 18:30:00,23.084,3,18,30,20.0,206.912,36.3387,11.1487,0.0,0.47,0.0,20.971999999999998,40.3587
2012-03-29 18:45:00,22.991999999999997,3,18,45,19.0667,207.755,37.304,11.1153,0.0,0.173333,0.0,20.664,42.3147
2012-03-29 19:00:00,22.9053,3,19,0,19.0,208.352,37.936,11.7033,0.0,0.036000000000000004,0.0,20.3993,43.416000000000004
2012-03-29 19:15:00,22.8307,3,19,15,19.0,208.107,38.3787,11.034,0.0,0.0,0.0,20.1467,44.04
2012-03-29 19:30:00,22.7347,3,19,30,18.6,208.533,38.812,11.0507,0.0,0.0,0.0,19.8973,44.9147
2012-03-29 19:45:00,22.6467,3,19,45,19.0,208.672,39.1667,11.6867,0.0,0.0,0.0,19.6527,45.3573
2012-03-29 20:00:00,22.5413,3,20,0,19.0,208.917,39.428000000000004,11.3447,0.0,0.044000000000000004,0.0,19.4153,45.7067
2012-03-29 20:15:00,22.432,3,20,15,19.0,209.227,39.5333,11.4093,0.0,0.251333,0.0,19.186,45.4667
2012-03-29 20:30:00,22.3293,3,20,30,19.0,210.517,39.484,11.4427,0.0,0.158,0.0,18.9307,44.8373
2012-03-29 20:45:00,22.215999999999998,3,20,45,19.0,210.891,39.2827,11.1653,0.0,0.352667,0.0,18.6193,43.2267
2012-03-29 21:00:00,22.104,3,21,0,19.0,211.65900000000002,38.8587,11.425999999999998,0.0,0.757333,0.0,18.317999999999998,41.6267
2012-03-29 21:15:00,21.9733,3,21,15,19.0,212.437,38.3307,11.4907,0.0,0.45,0.0,18.0187,41.816
2012-03-29 21:30:00,21.84,3,21,30,19.0,212.821,38.048,11.524000000000001,0.0,0.468667,0.0,17.7347,41.5253
2012-03-29 21:45:00,21.7053,3,21,45,19.0,213.05599999999998,37.7267,11.425999999999998,0.0,0.626667,0.0,17.448,40.8093
2012-03-29 22:00:00,21.5613,3,22,0,15.2667,212.075,37.484,11.425999999999998,0.0,0.170667,0.0,17.1753,40.5
2012-03-29 22:15:00,21.4453,3,22,15,12.0,211.84,37.5427,11.5887,0.0,0.44,0.0,16.9267,39.7133
2012-03-29 22:30:00,21.304000000000002,3,22,30,11.4,210.67700000000002,37.4987,11.425999999999998,0.0,0.263333,0.0,16.66,39.4307
2012-03-29 22:45:00,21.1533,3,22,45,11.0,210.987,36.5773,11.5887,0.0,0.124,0.0,16.444000000000003,39.5587
2012-03-29 23:00:00,21.0227,3,23,0,10.6,210.02700000000002,36.8107,11.5073,0.0,0.0,0.0,16.182000000000002,40.1533
2012-03-29 23:15:00,20.88,3,23,15,10.1333,210.208,37.1187,11.425999999999998,0.0,0.0,0.0,15.9493,41.0853
2012-03-29 23:30:00,20.7573,3,23,30,10.0,210.528,37.1267,11.6053,0.0,0.272,0.0,15.742,41.48
2012-03-29 23:45:00,20.6387,3,23,45,10.0,210.016,36.9107,11.524000000000001,0.0,0.294667,0.0,15.5887,40.9973
2012-03-30 00:00:00,20.5133,4,0,0,10.0,209.952,36.784,11.6053,0.0,0.116667,0.0,15.454,40.5773
2012-03-30 00:15:00,20.38,4,0,15,9.66667,208.49099999999999,36.6893,11.6867,0.0,0.217333,0.0,15.3367,40.0093
2012-03-30 00:30:00,20.246,4,0,30,9.0,208.32,36.6213,11.3613,0.0,0.284667,0.0,15.24,39.8413
2012-03-30 00:45:00,20.1253,4,0,45,9.0,207.21099999999998,36.3707,11.524000000000001,0.0,0.202667,0.0,15.1193,39.7507
2012-03-30 01:00:00,20.002,4,1,0,9.73333,206.4,36.4347,11.622,0.0,0.282667,0.0,15.0067,39.56
2012-03-30 01:15:00,19.88,4,1,15,10.0,206.144,37.1067,11.5887,0.0,0.129333,0.0,14.8467,40.0253
2012-03-30 01:30:00,19.7573,4,1,30,9.8,204.949,36.756,11.425999999999998,0.0,0.518,0.0,14.7233,40.0653
2012-03-30 01:45:00,19.6347,4,1,45,9.0,205.312,36.5293,11.622,0.0,0.158,0.0,14.6247,39.9693
2012-03-30 02:00:00,19.5233,4,2,0,9.0,204.725,36.876,11.524000000000001,0.0,0.122,0.0,14.526,40.0253
2012-03-30 02:15:00,19.3947,4,2,15,9.0,203.563,37.052,11.6867,0.0,0.20466700000000002,0.0,14.42,40.176
2012-03-30 02:30:00,19.2787,4,2,30,8.86667,203.55200000000002,37.0467,11.524000000000001,0.0,0.05733330000000001,0.0,14.3233,40.1427
2012-03-30 02:45:00,19.1787,4,2,45,8.13333,202.81599999999997,37.4907,11.6053,0.0,0.0,0.0,14.2333,40.2333
2012-03-30 03:00:00,19.05,4,3,0,8.0,202.304,37.984,11.866,0.0,0.0,0.0,14.0873,40.604
2012-03-30 03:15:00,18.936,4,3,15,8.0,203.157,38.2573,11.6053,0.0,0.0,0.0,13.8993,41.6347
2012-03-30 03:30:00,18.8333,4,3,30,8.0,202.90099999999998,38.2973,11.5073,0.0,0.0,0.0,13.7253,42.096000000000004
2012-03-30 03:45:00,18.7053,4,3,45,8.0,203.57299999999998,38.328,11.7033,0.0,0.0,0.0,13.574000000000002,42.3627
2012-03-30 04:00:00,18.6073,4,4,0,8.0,204.523,38.2133,11.4427,0.0,0.0,0.0,13.4567,42.3013
2012-03-30 04:15:00,18.5047,4,4,15,8.0,203.50900000000001,38.3373,11.5887,0.0,0.0,0.0,13.347999999999999,42.2347
2012-03-30 04:30:00,18.3767,4,4,30,7.86667,203.957,38.2587,11.6053,0.0,0.0,0.0,13.25,42.2587
2012-03-30 04:45:00,18.27,4,4,45,7.0,204.27700000000002,38.3227,11.6053,0.0,0.049333300000000004,0.0,13.1513,42.2133
2012-03-30 05:00:00,18.136,4,5,0,7.0,203.456,38.6813,11.7033,0.0,0.036000000000000004,0.0,13.042,42.9467
2012-03-30 05:15:00,18.0247,4,5,15,7.0,204.30900000000003,38.6307,11.524000000000001,0.0,0.0,0.0,12.892000000000001,43.7893
2012-03-30 05:30:00,17.8973,4,5,30,7.0,205.387,38.6747,11.7513,0.0,0.0,0.0,12.7327,44.5893
2012-03-30 05:45:00,17.792,4,5,45,7.0,206.304,38.732,11.622,0.0,0.0,0.0,12.6113,45.3013
2012-03-30 06:00:00,17.674,4,6,0,7.0,208.203,38.7,11.524000000000001,0.0,0.0,0.0,12.4827,45.4453
2012-03-30 06:15:00,17.562,4,6,15,7.0,208.77900000000002,38.672,16.7593,0.0,0.036000000000000004,1770.5,12.38,45.7867
2012-03-30 06:30:00,17.472,4,6,30,7.0,209.53599999999997,38.648,21.1487,0.0,0.0,5806.08,12.2667,46.24
2012-03-30 06:45:00,17.384,4,6,45,7.0,210.37900000000002,38.6013,21.328000000000003,0.0,0.0,8257.54,12.2767,45.9227
2012-03-30 07:00:00,17.3167,4,7,0,7.53333,210.592,38.396,21.0667,0.0,0.17133299999999999,9640.96,12.3833,45.472
2012-03-30 07:15:00,17.2833,4,7,15,8.0,211.02900000000002,38.251999999999995,20.986,0.0,0.0,10808.0,12.5627,44.968
2012-03-30 07:30:00,17.2593,4,7,30,8.0,211.104,38.16,21.084,0.0,0.594,11767.1,12.8427,44.08
2012-03-30 07:45:00,17.262,4,7,45,9.86667,211.136,38.0093,21.3273,0.0,0.0,12843.0,13.2287,43.61600000000001
2012-03-30 08:00:00,17.31,4,8,0,10.0,211.765,37.8307,21.0673,0.0,0.14266700000000002,13882.0,13.7113,43.528
2012-03-30 08:15:00,17.3547,4,8,15,10.0,212.683,37.6213,30.068,0.0,0.334667,14706.0,14.244000000000002,43.9973
2012-03-30 08:30:00,17.454,4,8,30,11.8667,211.851,37.4587,31.208000000000002,0.0,0.936667,15616.7,14.8547,43.8507
2012-03-30 08:45:00,17.5773,4,8,45,13.8667,212.58700000000002,37.2947,40.8333,0.0,0.9706670000000001,16081.6,15.5147,43.3707
2012-03-30 09:00:00,17.752,4,9,0,14.0,211.477,37.0907,41.4973,0.0,1.38,15495.2,16.2293,42.6187
2012-03-30 09:15:00,17.968,4,9,15,16.2,211.179,36.9453,45.8987,0.0,1.2713299999999998,14699.2,17.0047,41.9707
2012-03-30 09:30:00,18.2227,4,9,30,17.2,210.635,36.8427,51.736000000000004,0.0,0.774667,13739.3,17.812,41.1653
2012-03-30 09:45:00,18.4813,4,9,45,19.0,210.016,36.696,51.5573,0.0,0.9726670000000001,13107.2,18.6393,40.5707
2012-03-30 10:00:00,18.7493,4,10,0,19.6667,209.824,36.7307,51.736000000000004,0.0,1.578,12705.1,19.4273,40.3173
2012-03-30 10:15:00,19.0393,4,10,15,21.0,209.76,36.6827,55.2427,0.0,1.87,11967.1,20.1127,39.5093
2012-03-30 10:30:00,19.368,4,10,30,21.3333,209.685,36.5467,81.5813,0.0,1.9,11214.8,20.7733,38.3933
2012-03-30 10:45:00,19.7013,4,10,45,22.0,209.72799999999998,36.4933,81.5627,0.0,2.0706700000000002,10749.3,21.4267,37.228
2012-03-30 11:00:00,20.0213,4,11,0,22.1333,209.72799999999998,36.4453,81.8213,0.0,1.52267,10506.9,22.0747,36.7307
2012-03-30 11:15:00,20.354,4,11,15,22.8,209.845,36.2733,81.1013,0.0,1.734,10099.7,22.7133,36.2987
2012-03-30 11:30:00,20.6787,4,11,30,23.1333,210.13299999999998,36.3907,81.1627,0.0,1.5493299999999999,9798.66,23.348000000000003,35.3107
2012-03-30 11:45:00,21.055999999999997,4,11,45,23.8667,211.019,36.3373,81.3227,0.0,2.05733,10199.7,23.9427,34.8067
2012-03-30 12:00:00,21.428,4,12,0,24.6667,213.472,36.5293,81.5813,0.0,2.47333,11788.3,24.4907,34.464
2012-03-30 12:15:00,21.736,4,12,15,25.0,214.347,36.5667,80.944,0.0,2.39667,14777.7,25.0467,33.9347
2012-03-30 12:30:00,22.0507,4,12,30,25.0,215.02900000000002,36.6933,80.8613,0.0,2.146,19567.3,25.5333,33.5413
2012-03-30 12:45:00,22.3613,4,12,45,25.0,215.083,36.8813,80.9227,0.0,2.9133299999999998,26529.8,26.024,33.0533
2012-03-30 13:00:00,22.6827,4,13,0,25.0,214.709,36.891999999999996,81.1813,0.0,3.07667,35953.3,26.548000000000002,32.78
2012-03-30 13:15:00,22.9733,4,13,15,25.0,214.699,37.1933,80.7627,0.0,2.1153299999999997,47398.9,27.076,32.0707
2012-03-30 13:30:00,23.2707,4,13,30,25.0,214.581,37.3667,81.0027,0.0,2.62,60241.2,27.576,31.4453
2012-03-30 13:45:00,23.5427,4,13,45,25.0,214.517,37.5547,50.7307,0.0,2.5340000000000003,71666.3,27.9827,31.2787
2012-03-30 14:00:00,23.8307,4,14,0,25.0,213.90900000000002,37.384,50.992,0.0,2.69333,79167.5,28.324,31.311999999999998
2012-03-30 14:15:00,24.0853,4,14,15,25.0,213.6,37.248000000000005,50.9093,0.0,2.536,86537.6,28.6653,31.1507
2012-03-30 14:30:00,24.3333,4,14,30,25.0,213.685,37.4507,50.976000000000006,0.0,2.51067,90914.8,28.936,31.0947
2012-03-30 14:45:00,24.5693,4,14,45,25.0,213.97299999999998,37.7133,48.556000000000004,0.0,2.91533,92105.4,29.128,30.68
2012-03-30 15:00:00,24.776,4,15,0,25.1333,213.888,37.4787,41.516000000000005,0.0,2.928,91807.7,29.156,29.7387
2012-03-30 15:15:00,24.9787,4,15,15,26.0,211.2,35.3933,33.372,0.0,2.43267,78607.7,29.124000000000002,29.508000000000003
2012-03-30 15:30:00,25.1347,4,15,30,25.8667,210.955,34.42,37.0453,0.0,2.8206700000000002,86543.0,28.9947,29.1347
2012-03-30 15:45:00,25.2653,4,15,45,25.0,211.22099999999998,34.3773,31.1427,0.0,2.838,87550.6,28.8427,28.108
2012-03-30 16:00:00,25.392,4,16,0,25.0,210.667,34.36,22.2227,0.0,3.4906699999999997,85011.1,28.58,26.408
2012-03-30 16:15:00,25.4693,4,16,15,25.0,209.088,32.5533,20.9387,0.0,2.77733,78348.3,28.191999999999997,26.1747
2012-03-30 16:30:00,25.5147,4,16,30,25.0,208.512,32.0667,20.5787,0.0,2.85467,59315.5,27.7693,25.5173
2012-03-30 16:45:00,25.54,4,16,45,25.0,207.74400000000003,31.5093,20.741999999999997,0.0,2.146,55825.7,27.3813,25.784000000000002
2012-03-30 17:00:00,25.528000000000002,4,17,0,24.2667,207.445,31.011999999999997,20.741999999999997,0.0,2.338,46246.6,26.9933,25.984
2012-03-30 17:15:00,25.5107,4,17,15,24.0,207.861,30.831999999999997,20.822,0.0,2.1919999999999997,31618.4,26.6387,26.4973
2012-03-30 17:30:00,25.4867,4,17,30,24.0,207.627,30.752,20.6607,0.0,1.36467,14384.8,26.3027,27.0773
2012-03-30 17:45:00,25.432,4,17,45,24.0,207.787,31.0333,20.8233,0.0,0.42,5361.66,25.9133,27.7587
2012-03-30 18:00:00,25.3613,4,18,0,24.0,207.55200000000002,31.5013,16.7573,0.0,0.07733330000000001,3290.11,25.5333,28.26
2012-03-30 18:15:00,25.3,4,18,15,23.4667,207.264,31.916,11.2133,0.0,0.0,1361.92,25.164,28.3813
2012-03-30 18:30:00,25.2173,4,18,30,23.0,207.733,32.0867,10.74,0.0,0.0,0.0,24.816,28.3707
2012-03-30 18:45:00,25.1427,4,18,45,22.4667,208.416,32.2187,10.7567,0.0,0.0,0.0,24.4427,28.4253
2012-03-30 19:00:00,25.072,4,19,0,22.0,208.821,32.436,11.132,0.0,0.0,0.0,24.0693,28.9533
2012-03-30 19:15:00,24.991999999999997,4,19,15,21.2667,209.408,32.5773,11.1153,0.0,0.0,0.0,23.715999999999998,29.0027
2012-03-30 19:30:00,24.916,4,19,30,20.4667,209.50400000000002,32.648,10.7567,0.0,0.0,0.0,23.4213,29.2493
2012-03-30 19:45:00,24.8373,4,19,45,20.0,211.317,32.635999999999996,11.0173,0.0,0.354,0.0,23.1293,30.6427
2012-03-30 20:00:00,24.76,4,20,0,20.0,211.488,32.6533,11.1487,0.0,0.810667,0.0,22.848000000000003,31.1933
2012-03-30 20:15:00,24.6493,4,20,15,20.0,212.203,32.6547,11.0173,0.0,0.754667,0.0,22.5427,31.6333
2012-03-30 20:30:00,24.56,4,20,30,20.0,212.864,32.7973,11.034,0.0,0.532,0.0,22.2693,31.8773
2012-03-30 20:45:00,24.4853,4,20,45,17.2,212.736,32.972,11.132,0.0,0.894667,0.0,21.9907,32.6133
2012-03-30 21:00:00,24.38,4,21,0,17.0,213.653,33.0373,11.2467,0.0,0.47200000000000003,0.0,21.7507,33.2547
2012-03-30 21:15:00,24.2813,4,21,15,16.4667,213.824,33.244,11.3113,0.0,0.56,0.0,21.4787,33.6027
2012-03-30 21:30:00,24.1707,4,21,30,16.0,214.144,32.9427,11.23,0.0,0.0,0.0,21.2187,33.5493
2012-03-30 21:45:00,24.0587,4,21,45,16.0,215.18900000000002,33.0307,11.3113,0.0,0.0,0.0,20.9587,33.7533
2012-03-30 22:00:00,23.9547,4,22,0,16.0,215.30700000000002,33.0867,11.3113,0.0,0.0,0.0,20.688000000000002,33.884
2012-03-30 22:15:00,23.8613,4,22,15,15.0667,214.891,33.42,11.4907,0.0,0.052000000000000005,0.0,20.454,34.6653
2012-03-30 22:30:00,23.74,4,22,30,15.0,215.115,33.6427,11.3447,0.0,0.0,0.0,20.2007,35.1987
2012-03-30 22:45:00,23.6227,4,22,45,14.0667,216.331,33.6507,11.034,0.0,0.036000000000000004,0.0,19.9473,35.556
2012-03-30 23:00:00,23.5173,4,23,0,14.0,215.52,33.844,11.524000000000001,0.0,0.049333300000000004,0.0,19.7567,35.5667
2012-03-30 23:15:00,23.4027,4,23,15,14.0,215.435,34.0933,11.4907,0.0,0.0,0.0,19.544,36.1333
2012-03-30 23:30:00,23.308000000000003,4,23,30,14.3333,215.49900000000002,34.211999999999996,11.5073,0.0,0.0,0.0,19.3247,36.2187
2012-03-30 23:45:00,23.1947,4,23,45,15.0,214.33599999999998,34.4707,11.524000000000001,0.0,0.0,0.0,19.1187,36.5773
2012-03-31 00:00:00,23.0773,5,0,0,15.0,214.731,34.4787,11.5887,0.0,0.049333300000000004,0.0,18.8967,36.9747
2012-03-31 00:15:00,22.9613,5,0,15,15.0,213.579,34.708,11.4093,0.0,0.0,0.0,18.666,37.408
2012-03-31 00:30:00,22.8347,5,0,30,15.0,213.355,34.7627,11.1653,0.0,0.0,0.0,18.4427,37.544000000000004
2012-03-31 00:45:00,22.7187,5,0,45,14.2667,213.248,35.004,11.2947,0.0,0.228667,0.0,18.2553,37.8173
2012-03-31 01:00:00,22.5787,5,1,0,14.0,212.597,34.8707,11.5073,0.0,0.07,0.0,18.0553,37.82
2012-03-31 01:15:00,22.4573,5,1,15,13.7333,212.139,35.1493,11.2467,0.0,0.25066700000000003,0.0,17.8667,38.2147
2012-03-31 01:30:00,22.32,5,1,30,13.2,211.979,35.0653,11.524000000000001,0.0,0.293333,0.0,17.6107,38.6
2012-03-31 01:45:00,22.184,5,1,45,13.0,210.955,35.244,11.524000000000001,0.0,0.261333,0.0,17.4287,39.2067
2012-03-31 02:00:00,22.0653,5,2,0,13.0,210.475,35.204,11.425999999999998,0.0,0.485333,0.0,17.2487,39.3587
2012-03-31 02:15:00,21.916,5,2,15,13.0,209.952,35.052,11.7847,0.0,0.315333,0.0,17.0773,39.3947
2012-03-31 02:30:00,21.8053,5,2,30,12.7333,210.4,35.1253,11.2633,0.0,0.11866700000000001,0.0,16.965999999999998,38.7893
2012-03-31 02:45:00,21.6867,5,2,45,12.0,208.96,35.1147,11.7847,0.0,0.0,0.0,16.88,38.4107
2012-03-31 03:00:00,21.56,5,3,0,12.0,208.0,35.2467,11.4427,0.0,0.0,0.0,16.7873,38.5307
2012-03-31 03:15:00,21.4347,5,3,15,11.2667,207.467,35.332,11.425999999999998,0.0,0.0,0.0,16.632,38.912
2012-03-31 03:30:00,21.304000000000002,5,3,30,11.0,206.997,35.4347,11.6053,0.0,0.0,0.0,16.5,39.3627
2012-03-31 03:45:00,21.1867,5,3,45,11.0,206.709,35.5,11.6053,0.0,0.0,0.0,16.34,39.9493
2012-03-31 04:00:00,21.0693,5,4,0,11.0,207.34900000000002,35.4427,11.5887,0.0,0.23333299999999998,0.0,16.1653,40.1267
2012-03-31 04:15:00,20.92,5,4,15,10.0667,207.093,35.4493,11.6053,0.0,0.455333,0.0,15.9867,40.571999999999996
2012-03-31 04:30:00,20.7973,5,4,30,10.0,207.77599999999998,35.5147,11.3613,0.0,0.0,0.0,15.8407,40.7053
2012-03-31 04:45:00,20.6973,5,4,45,11.8667,207.69099999999997,35.576,11.6867,0.0,0.0,0.0,15.7133,41.6107
2012-03-31 05:00:00,20.5653,5,5,0,12.0,208.30900000000003,35.544000000000004,11.524000000000001,0.0,0.036000000000000004,0.0,15.564,41.76
2012-03-31 05:15:00,20.4733,5,5,15,11.4667,208.48,35.5253,11.5887,0.0,0.0,0.0,15.4713,41.1627
2012-03-31 05:30:00,20.3527,5,5,30,10.2667,207.755,35.488,11.6053,0.0,0.0,0.0,15.3867,40.9187
2012-03-31 05:45:00,20.2347,5,5,45,10.0,208.32,35.46,11.524000000000001,0.0,0.0,0.0,15.312000000000001,40.8387
2012-03-31 06:00:00,20.136,5,6,0,10.1333,208.09599999999998,35.384,11.524000000000001,0.0,0.0,0.0,15.2467,40.5027
2012-03-31 06:15:00,20.0267,5,6,15,11.0,207.53099999999998,35.324,18.4173,0.0,0.0,2179.07,15.1933,40.3747
2012-03-31 06:30:00,19.9367,5,6,30,11.3333,207.84,35.251999999999995,20.6433,0.0,0.0,7469.06,15.1793,40.324
2012-03-31 06:45:00,19.8533,5,6,45,12.0,207.851,35.24,20.84,0.0,0.0,7203.84,15.19,40.9
2012-03-31 07:00:00,19.7747,5,7,0,12.0,208.021,35.2133,21.0033,0.0,0.0,9726.98,15.284,40.5973
2012-03-31 07:15:00,19.7373,5,7,15,12.0,207.72299999999998,35.156,21.1487,0.0,0.0,12512.6,15.4373,40.1653
2012-03-31 07:30:00,19.7207,5,7,30,12.0,207.915,35.048,21.084,0.0,0.2,12920.1,15.7033,39.2213
2012-03-31 07:45:00,19.7433,5,7,45,12.4667,208.06400000000002,35.012,20.904,0.0,0.153333,11330.6,16.026,38.6587
2012-03-31 08:00:00,19.76,5,8,0,13.9333,208.27700000000002,35.0213,21.0667,0.0,0.5539999999999999,11933.4,16.3293,38.444
2012-03-31 08:15:00,19.8247,5,8,15,15.0,208.213,34.9253,30.5893,0.0,0.320667,15430.3,16.6507,38.1693
2012-03-31 08:30:00,19.9073,5,8,30,15.5333,208.523,34.7907,32.508,0.0,0.625333,16512.3,17.1553,38.1493
2012-03-31 08:45:00,20.0367,5,8,45,16.0,208.139,34.7653,41.516000000000005,0.0,1.464,16885.1,17.7287,38.724000000000004
2012-03-31 09:00:00,20.1653,5,9,0,16.6667,208.44799999999998,34.8227,42.7373,0.0,0.602,17215.5,18.236,38.7853
2012-03-31 09:15:00,20.338,5,9,15,18.0,208.437,34.7693,48.7653,0.0,0.544667,16970.4,18.7393,38.676
2012-03-31 09:30:00,20.544,5,9,30,18.0,208.544,34.708,51.5013,0.0,1.2933299999999999,16533.5,19.276,38.4733
2012-03-31 09:45:00,20.7507,5,9,45,18.7333,208.683,34.6013,51.24,0.0,1.4,17272.1,19.816,38.0707
2012-03-31 10:00:00,20.984,5,10,0,19.0,208.97099999999998,34.5547,51.504,0.0,1.2626700000000002,17179.3,20.375999999999998,37.5387
2012-03-31 10:15:00,21.2213,5,10,15,20.4667,208.843,34.5613,45.7013,0.0,1.204,15538.2,20.8707,36.96
2012-03-31 10:30:00,21.4533,5,10,30,21.0,209.579,34.48,51.224,0.0,1.15867,17065.3,21.3227,36.6867
2012-03-31 10:45:00,21.712,5,10,45,21.0,210.06900000000002,34.4427,45.7187,0.0,1.6159999999999999,15874.7,21.8373,36.2547
2012-03-31 11:00:00,21.944000000000003,5,11,0,21.5333,209.76,34.4413,61.248000000000005,0.0,0.8079999999999999,15781.9,22.3187,35.9093
2012-03-31 11:15:00,22.1933,5,11,15,22.0,210.421,34.6507,77.42399999999999,0.0,1.1640000000000001,15910.2,22.8173,35.6787
2012-03-31 11:30:00,22.488000000000003,5,11,30,22.7333,211.2,34.7773,82.8267,0.0,1.786,17366.4,23.3653,34.8133
2012-03-31 11:45:00,22.7773,5,11,45,23.0,211.627,34.944,73.5173,0.0,2.19867,19279.2,23.9013,34.2093
2012-03-31 12:00:00,22.9893,5,12,0,23.0,212.22400000000002,35.3133,39.6867,0.0,2.312,20167.3,24.232,33.5853
2012-03-31 12:15:00,23.1693,5,12,15,23.0,211.264,35.5627,31.9067,0.0,3.17667,22670.0,24.3547,33.596
2012-03-31 12:30:00,23.3147,5,12,30,23.0,211.755,35.9653,35.6973,0.0,2.3806700000000003,25597.3,24.204,34.8453
2012-03-31 12:45:00,23.4813,5,12,45,23.7333,210.891,36.244,42.3347,0.0,2.16933,28201.0,24.1747,35.0507
2012-03-31 13:00:00,23.628,5,13,0,24.0,211.02900000000002,36.3387,27.7407,0.0,2.1713299999999998,25037.5,24.164,34.896
2012-03-31 13:15:00,23.724,5,13,15,23.4667,210.112,36.36,20.644000000000002,0.0,1.7693299999999998,22529.4,24.068,34.5467
2012-03-31 13:30:00,23.8,5,13,30,23.0,208.363,35.7573,20.8233,0.0,2.1959999999999997,20869.1,23.9333,34.4387
2012-03-31 13:45:00,23.851999999999997,5,13,45,23.0,208.213,35.96,20.724,0.0,2.17733,18632.7,23.7027,35.484
2012-03-31 14:00:00,23.912,5,14,0,22.8667,207.69099999999997,35.5973,20.9047,0.0,1.6886700000000001,17801.9,23.464000000000002,37.416
2012-03-31 14:15:00,23.9667,5,14,15,22.0,207.71200000000002,35.7493,20.8407,0.0,1.7206700000000001,20647.3,23.3107,38.8747
2012-03-31 14:30:00,24.008000000000003,5,14,30,21.6667,207.68,36.0973,20.7427,0.0,2.23533,19264.9,23.236,39.764
2012-03-31 14:45:00,24.0347,5,14,45,21.0,206.43200000000002,36.5107,20.84,0.0,1.942,15323.1,23.1013,40.62
2012-03-31 15:00:00,24.0613,5,15,0,21.0,206.037,36.6787,21.0827,0.0,0.922,16799.1,22.9627,40.0693
2012-03-31 15:15:00,24.0773,5,15,15,21.0,205.94099999999997,36.5333,20.921999999999997,0.0,1.374,16698.7,22.8653,37.775999999999996
2012-03-31 15:30:00,24.0987,5,15,30,20.7333,205.32299999999998,36.2547,20.9207,0.0,1.7406700000000002,12355.2,22.7573,37.5987
2012-03-31 15:45:00,24.0827,5,15,45,19.0,205.269,36.1653,20.6433,0.0,1.57067,9891.84,22.651999999999997,39.604
2012-03-31 16:00:00,24.0747,5,16,0,19.0,203.84,36.4933,20.741999999999997,0.0,0.951333,7762.94,22.535999999999998,39.8213
2012-03-31 16:15:00,24.0467,5,16,15,19.0,204.25599999999997,36.4787,20.7253,0.0,1.216,6745.09,22.3853,40.0787
2012-03-31 16:30:00,24.031999999999996,5,16,30,19.0,204.363,36.6733,20.6433,0.0,1.37133,5705.73,22.2547,40.72
2012-03-31 16:45:00,23.9787,5,16,45,19.0,203.84,36.872,21.0193,0.0,0.56,5110.78,22.1067,40.9187
2012-03-31 17:00:00,23.9373,5,17,0,19.0,203.467,36.7787,20.8227,0.0,0.510667,4910.08,21.951999999999998,40.06
2012-03-31 17:15:00,23.9,5,17,15,19.0,202.74099999999999,36.4813,20.7427,0.0,0.19399999999999998,4085.76,21.78,39.5973
2012-03-31 17:30:00,23.8453,5,17,30,18.8667,202.891,36.516,20.9207,0.0,0.455333,3562.5,21.6507,40.3653
2012-03-31 17:45:00,23.7853,5,17,45,18.0,202.37900000000002,36.624,20.464000000000002,0.0,0.854667,3082.24,21.5307,40.528
2012-03-31 18:00:00,23.736,5,18,0,18.0,202.325,36.7027,15.0993,0.0,0.29,1999.87,21.3787,41.1027
2012-03-31 18:15:00,23.648000000000003,5,18,15,18.0,202.33599999999998,36.8747,11.2467,0.0,0.16,401.408,21.22,41.4667
2012-03-31 18:30:00,23.5893,5,18,30,18.0,202.507,37.0053,11.3113,0.0,0.394667,0.0,21.0013,41.983999999999995
2012-03-31 18:45:00,23.508000000000003,5,18,45,18.0,202.86900000000003,37.128,11.328,0.0,0.0386667,0.0,20.8227,42.3173
